encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding,encoding
-0.09891564399003983,0.10357500612735748,-0.00201748451218009,-0.07907038927078247,-0.07771669328212738,0.019875630736351013,-0.0994931310415268,-0.17738403379917145,0.19877395033836365,-0.08966933935880661,0.2679307162761688,0.03099357709288597,-0.15829968452453613,-0.012307483702898026,-0.11916530132293701,0.08824493736028671,-0.21393005549907684,-0.06475789099931717,0.01725042797625065,-0.036152467131614685,0.009891027584671974,0.008690784685313702,0.08089173585176468,0.06273088604211807,-0.08164829015731812,-0.2731802463531494,-0.15203258395195007,-0.1385527104139328,0.10320429503917694,-0.043534256517887115,0.01070098951458931,0.015595264732837677,-0.17866134643554688,-0.03745470941066742,0.029021482914686203,0.1201973631978035,-0.07288554310798645,0.026155512779951096,0.20503243803977966,0.014545662328600883,-0.07172795385122299,0.009942535310983658,0.032097749412059784,0.2521665692329407,0.08124636113643646,0.09045538306236267,0.05210503935813904,-0.12715120613574982,0.08377442508935928,-0.23622287809848785,0.10669615864753723,0.1445748507976532,0.12684749066829681,0.061546023935079575,0.06915279477834702,-0.20968645811080933,0.02831295318901539,0.08885044604539871,-0.1455216258764267,0.11663635820150375,0.08128529042005539,0.08927784115076065,-0.005985441617667675,0.008023411966860294,0.2717217206954956,0.1815423220396042,-0.14522983133792877,-0.12208046019077301,0.1379421055316925,-0.13270345330238342,-0.041875485330820084,0.09482336789369583,-0.09566818922758102,-0.19679328799247742,-0.2310384064912796,0.02362222597002983,0.4824914336204529,0.1320924162864685,-0.11014676839113235,-0.005399161949753761,-0.11715330183506012,-0.06462045013904572,0.03886253759264946,0.01952923834323883,-0.1536521315574646,0.031141247600317,-0.0784161165356636,0.02308809570968151,0.15924768149852753,-0.015381336212158203,-0.03570026159286499,0.19781693816184998,0.005773892626166344,0.1369379162788391,0.017320826649665833,0.07058033347129822,-0.08251304924488068,-0.0034708287566900253,-0.14985612034797668,0.006254148669540882,-0.05098234489560127,-0.04075533524155617,-0.0028187562711536884,0.08269676566123962,-0.16253311932086945,0.14719024300575256,0.010520903393626213,-0.0734020248055458,-0.0499873012304306,0.09048230201005936,-0.16384567320346832,-0.029821742326021194,0.19756557047367096,-0.3079594373703003,0.22863487899303436,0.15860261023044586,0.044906895607709885,0.15925441682338715,0.12159444391727448,0.07208207994699478,0.010436385869979858,-0.03531370311975479,-0.11336089670658112,-0.07528150826692581,-0.010614982806146145,-0.08525338023900986,0.010558737441897392,0.01627265475690365
0.0064133815467357635,0.03463879972696304,0.06441106647253036,-0.08895213156938553,-0.15394456684589386,0.07779144495725632,-0.06956720352172852,-0.0494869202375412,0.19998054206371307,-0.2632851302623749,0.19371424615383148,0.02835369110107422,-0.20765355229377747,0.06911511719226837,0.028207704424858093,0.16543394327163696,-0.0743217021226883,-0.13866785168647766,-0.010302353650331497,-0.07833203673362732,0.0007280376739799976,0.08829143643379211,-0.022585628554224968,0.03532451391220093,-0.19044578075408936,-0.30834686756134033,-0.05741313844919205,-0.06405754387378693,-0.0015571992844343185,-0.07271848618984222,-0.07920807600021362,0.07883130759000778,-0.0813613310456276,0.1062917560338974,0.05224744975566864,0.06962809711694717,-0.11337349563837051,-0.050960712134838104,0.21341313421726227,0.0911511778831482,-0.24890093505382538,-0.046375956386327744,0.05553637817502022,0.21482236683368683,0.20367586612701416,-0.028345441445708275,0.07209054380655289,-0.08227582275867462,0.14992192387580872,-0.31269943714141846,0.12252823263406754,0.10342419147491455,0.09799616783857346,0.05194016173481941,0.13426250219345093,-0.14604602754116058,-0.06915770471096039,0.1529562622308731,-0.14271225035190582,0.09126860648393631,0.0719592273235321,-0.006556650623679161,-0.06665939092636108,-0.03351622447371483,0.22584176063537598,0.14194609224796295,-0.15526476502418518,-0.11672572046518326,0.22403787076473236,-0.17453593015670776,-0.11781451106071472,0.07272343337535858,-0.11957359313964844,-0.2278500199317932,-0.2072131484746933,0.05769415944814682,0.3856376111507416,0.21296477317810059,-0.10700858384370804,0.03811157867312431,0.04758339747786522,-0.04237084835767746,0.06381929665803909,0.1349974274635315,-0.05834435299038887,-0.04121885448694229,0.0179806649684906,0.08014601469039917,0.22837692499160767,-0.030539462342858315,0.005509578622877598,0.24324193596839905,-0.0013368930667638779,0.04826320335268974,-0.019392352551221848,0.08306862413883209,-0.09761575609445572,-0.03016658127307892,-0.1600836217403412,-0.07322307676076889,0.012211406603455544,-0.03356403112411499,0.0321175679564476,0.19918939471244812,-0.22933970391750336,0.22123892605304718,-0.08884135633707047,-0.0584586076438427,0.03765612095594406,0.0857514962553978,-0.07851950079202652,-0.03758157417178154,0.10344741493463516,-0.2105635553598404,0.06401602923870087,0.12051857262849808,0.06169233098626137,0.11725415289402008,0.07798071205615997,0.0305503960698843,0.10704763233661652,-0.08280371874570847,-0.2384577989578247,-0.06849399209022522,0.030260838568210602,-0.04498019814491272,-0.019508883357048035,0.03598504513502121
0.03361897170543671,0.06986573338508606,0.09577283263206482,-0.06227182224392891,-0.09719721227884293,0.0987212136387825,-0.048243261873722076,-0.05027538537979126,0.25369465351104736,-0.19599208235740662,0.18473035097122192,0.04498650133609772,-0.196658194065094,-0.0073023694567382336,0.009007321670651436,0.22585470974445343,-0.07857418060302734,-0.1501644402742386,-0.05280623957514763,-0.027892649173736572,-0.008992246352136135,0.0573154091835022,0.00714285671710968,0.04554694890975952,-0.1796625852584839,-0.35340115427970886,-0.04215681925415993,-0.057152725756168365,-0.02315555140376091,-0.09399481862783432,-0.12587687373161316,0.09339355677366257,-0.13292387127876282,0.017440851777791977,0.08042937517166138,0.07848336547613144,-0.1165170967578888,-0.06257116049528122,0.1653183102607727,0.07050145417451859,-0.24294182658195496,-0.06345099210739136,0.09279229491949081,0.18044088780879974,0.2624143362045288,-0.003991538658738136,0.041855551302433014,-0.08206544816493988,0.11914679408073425,-0.29819241166114807,0.04512285441160202,0.11890189349651337,0.05688067153096199,0.12906169891357422,0.095998615026474,-0.15191759169101715,-0.04575139284133911,0.14855751395225525,-0.14894911646842957,0.033073414117097855,0.012275516986846924,-0.039934031665325165,-0.07711620628833771,-0.00524919806048274,0.2410561442375183,0.16093985736370087,-0.1564706265926361,-0.11850389838218689,0.21289408206939697,-0.14502015709877014,-0.05700574070215225,0.02313278801739216,-0.13911382853984833,-0.19087330996990204,-0.20910990238189697,-0.015409670770168304,0.4082273840904236,0.16915002465248108,-0.15814775228500366,0.01390713918954134,-0.04057972505688667,-4.419218748807907e-05,0.016029441729187965,0.10369330644607544,-0.03989112377166748,-0.040270134806632996,0.027888286858797073,0.03713448718190193,0.19857299327850342,0.0017901211977005005,0.01985102705657482,0.20464445650577545,-0.036772944033145905,0.028595706447958946,0.004973782226443291,0.08310011029243469,-0.11025267094373703,-0.013720943592488766,-0.19352038204669952,-0.12220196425914764,-0.033598825335502625,-0.031638193875551224,0.05323920026421547,0.19305850565433502,-0.22724860906600952,0.21417978405952454,-0.020357472822070122,-0.005210770294070244,0.10005989670753479,0.11518121510744095,-0.07146096229553223,-0.06913504749536514,0.10974706709384918,-0.19916334748268127,0.14425836503505707,0.13574084639549255,0.01062681246548891,0.11084818094968796,0.05585593357682228,0.11120468378067017,0.039601970463991165,-0.06158816069364548,-0.17384745180606842,-0.05967336148023605,0.019110988825559616,-0.0470145121216774,0.016987040638923645,0.00034700240939855576
-0.1445683091878891,0.12616153061389923,0.09983239322900772,-0.007216132245957851,-0.07815475761890411,0.026262279599905014,-0.035919010639190674,-0.08638960123062134,0.2564971446990967,-0.10936763137578964,0.26251882314682007,0.07746969908475876,-0.13181118667125702,-0.04176998883485794,-0.037426453083753586,0.14235205948352814,-0.1959117352962494,-0.08763984590768814,0.03820009157061577,-0.016599472612142563,0.10511639714241028,0.012927872128784657,0.016894370317459106,-0.004488849546760321,-0.1926277130842209,-0.3186831474304199,-0.12188185751438141,-0.10269270837306976,0.07854748517274857,-0.0916842520236969,-0.060587652027606964,0.011905736289918423,-0.13909362256526947,-0.015655938535928726,-0.013741366565227509,0.05592350289225578,0.030308065935969353,-0.005501341074705124,0.13755623996257782,0.0005637789145112038,-0.21901993453502655,0.032000582665205,-0.020151911303400993,0.2614089250564575,0.14167264103889465,-0.01274587120860815,0.03149819374084473,-0.096433624625206,0.06354793906211853,-0.2327895164489746,0.15229278802871704,0.10415703803300858,0.08537980169057846,0.061333876103162766,0.04520789161324501,-0.07285469025373459,-0.050123367458581924,0.04239346832036972,-0.19074681401252747,0.09342711418867111,0.17043755948543549,-0.023240065202116966,-0.0035410448908805847,-0.028323788195848465,0.1354212760925293,0.19798702001571655,-0.11968617141246796,-0.1464560329914093,0.06683942675590515,-0.1528932899236679,-0.0393645279109478,0.0575035884976387,-0.09347399324178696,-0.21841295063495636,-0.27138009667396545,0.05582268908619881,0.4612952768802643,0.22873838245868683,-0.1797366589307785,-0.01139186043292284,-0.11934919655323029,-0.021166227757930756,0.12612834572792053,0.07910658419132233,-0.029740260913968086,0.07465766370296478,-0.07780517637729645,0.10910124331712723,0.19096191227436066,-0.0024750493466854095,-0.07438122481107712,0.24908851087093353,0.014030568301677704,0.05291658267378807,-0.007411110680550337,0.11793942749500275,-0.03972630947828293,-0.02227078750729561,-0.11473182588815689,-0.03893013671040535,0.004160284996032715,0.014013651758432388,0.01967260055243969,0.11260426044464111,-0.15009820461273193,0.21533066034317017,0.02375023066997528,0.007820292375981808,0.0016964529640972614,0.06969829648733139,-0.09912309050559998,-0.012333749793469906,0.12192854285240173,-0.20136135816574097,0.19378095865249634,0.1176278293132782,0.028072426095604897,0.1518842726945877,0.05583304166793823,0.05791603401303291,-0.00829017162322998,-0.09690947830677032,-0.0736297070980072,-0.03564079478383064,0.0136428102850914,-0.04326002299785614,0.1369064748287201,0.02970919944345951
-0.15584628283977509,0.12500545382499695,0.08566170930862427,-0.01711413264274597,-0.08179669082164764,0.032338835299015045,-0.038961365818977356,-0.08835999667644501,0.24361735582351685,-0.10128038376569748,0.2500472664833069,0.0726551041007042,-0.13805335760116577,-0.04286566376686096,-0.054483793675899506,0.13615623116493225,-0.1744895875453949,-0.0717935636639595,0.004899177700281143,-0.027554871514439583,0.11294737458229065,0.001448075519874692,0.014650432392954826,0.0002901502884924412,-0.1732320487499237,-0.30466821789741516,-0.10522789508104324,-0.09257179498672485,0.0666307732462883,-0.10031627118587494,-0.05642065033316612,0.020433006808161736,-0.16027624905109406,-0.035890452563762665,-0.020260799676179886,0.06919020414352417,0.06151973456144333,0.0027598757296800613,0.11957334727048874,-0.021708514541387558,-0.20593062043190002,0.06646264344453812,-0.003271793946623802,0.25420308113098145,0.14274939894676208,-0.027298858389258385,0.03542832285165787,-0.11936650425195694,0.06545595079660416,-0.22679772973060608,0.1422705203294754,0.09726904332637787,0.10122102499008179,0.05042828246951103,0.04986492171883583,-0.06625893712043762,-0.027883365750312805,0.04351850971579552,-0.1858537495136261,0.1090177521109581,0.1817169338464737,-0.020124981179833412,-0.011321492493152618,-0.031041469424962997,0.12490160018205643,0.17924532294273376,-0.11818026006221771,-0.15902020037174225,0.052825190126895905,-0.14452101290225983,-0.01975710503757,0.07110538333654404,-0.08442851901054382,-0.22650060057640076,-0.2680125832557678,0.07673701643943787,0.46553099155426025,0.24438157677650452,-0.21519820392131805,0.0024677831679582596,-0.14801563322544098,-0.027156904339790344,0.13329383730888367,0.06957682967185974,-0.012509851716458797,0.06332714110612869,-0.08620595186948776,0.11993810534477234,0.20145994424819946,0.002491437830030918,-0.0656655803322792,0.2633448541164398,0.04163271188735962,0.02547917701303959,-0.015345824882388115,0.12930989265441895,-0.0581183061003685,-0.02035212516784668,-0.12426067888736725,-0.03565274924039841,0.004495041444897652,0.0016688071191310883,0.013524597510695457,0.09057861566543579,-0.15681332349777222,0.20718446373939514,0.009954563342034817,0.0009861430153250694,2.6629306375980377e-05,0.050921645015478134,-0.09207773208618164,-0.0045377290807664394,0.126472607254982,-0.21112488210201263,0.18870235979557037,0.1198873221874237,0.039418384432792664,0.15050289034843445,0.06449653208255768,0.0709594339132309,0.017935119569301605,-0.08917663991451263,-0.05490310490131378,-0.042539697140455246,0.017571398988366127,-0.051307305693626404,0.13246183097362518,0.030743002891540527
-0.15177752077579498,0.11838577687740326,0.08349476754665375,-0.018704939633607864,-0.07905016094446182,0.049664609134197235,-0.03935963660478592,-0.06577295809984207,0.26530230045318604,-0.11144424974918365,0.23085184395313263,0.07741572707891464,-0.12907995283603668,-0.00011445116251707077,-0.05601176992058754,0.13342390954494476,-0.1640091836452484,-0.04885679855942726,0.04576827958226204,-0.01048053614795208,0.12405068427324295,0.02075350284576416,0.01201028935611248,0.013535020872950554,-0.17982199788093567,-0.30785003304481506,-0.13656076788902283,-0.07119729369878769,0.042389750480651855,-0.06537006050348282,-0.034990210086107254,0.03462634235620499,-0.14362621307373047,-0.005244387313723564,-0.022786952555179596,0.06243529170751572,0.054062288254499435,0.007691376842558384,0.12361578643321991,0.01638125255703926,-0.20490914583206177,0.0376422181725502,-0.027658412232995033,0.25418779253959656,0.12248701602220535,0.009283334016799927,0.03629988431930542,-0.09151399880647659,0.04985901713371277,-0.21025578677654266,0.13611729443073273,0.08264496177434921,0.08542096614837646,0.03615005314350128,0.025988228619098663,-0.0983797162771225,-0.03652699291706085,0.0497787669301033,-0.1894412487745285,0.08871287852525711,0.13311073184013367,-0.030389554798603058,-0.013425849378108978,-0.01464822143316269,0.15226136147975922,0.21415217220783234,-0.12935909628868103,-0.1761315017938614,0.07780687510967255,-0.14271631836891174,-0.02979191765189171,0.05449947714805603,-0.09480665624141693,-0.21823318302631378,-0.2726576030254364,0.09554600715637207,0.4893450140953064,0.20790798962116241,-0.19070425629615784,0.0067852213978767395,-0.10760711878538132,-0.016347592696547508,0.12296553701162338,0.10973308235406876,-0.04806797206401825,0.05827486142516136,-0.06443455070257187,0.08768411725759506,0.17665188014507294,0.010189201682806015,-0.09839177131652832,0.2453925609588623,0.014604806900024414,0.053465090692043304,-0.012983901426196098,0.12204776704311371,-0.050028592348098755,0.011140616610646248,-0.09792736172676086,-0.02772998809814453,0.026964087039232254,-0.0006234785541892052,0.01755135878920555,0.1290719211101532,-0.16974230110645294,0.21846066415309906,-0.004713893868029118,-0.006634795572608709,0.01494328398257494,0.09261181205511093,-0.12707312405109406,-0.011267983354628086,0.12627847492694855,-0.22878104448318481,0.171833798289299,0.11074650287628174,0.009795665740966797,0.1770830899477005,0.08560901135206223,0.10588860511779785,0.03330797702074051,-0.0473267026245594,-0.08520317077636719,-0.04000280797481537,0.03850998356938362,-0.053599122911691666,0.1294359713792801,0.03358720615506172
-0.147577702999115,0.08517759293317795,0.007962536066770554,0.014937241561710835,-0.07123808562755585,-0.02132544293999672,0.0034915581345558167,-0.059895724058151245,0.15630437433719635,-0.0725354552268982,0.29698607325553894,-0.071149542927742,-0.1700761616230011,-0.08890897780656815,0.03864147514104843,0.11393925547599792,-0.1611451506614685,-0.055030129849910736,-0.07534358650445938,-0.0716518685221672,0.020796185359358788,-0.03284766525030136,0.01417018473148346,0.1070396900177002,-0.1314401626586914,-0.3828408718109131,-0.05334419012069702,-0.14886058866977692,0.02836412377655506,-0.13815289735794067,0.024229761213064194,0.027569128200411797,-0.17385444045066833,-0.01754612848162651,-0.04952819645404816,0.018359210342168808,-0.03008824773132801,-0.02595040574669838,0.16255366802215576,-0.028879832476377487,-0.1333436667919159,0.08366592973470688,-0.047161657363176346,0.31076642870903015,0.1253456473350525,0.03258424252271652,0.023493338376283646,-0.05495195463299751,0.0722411721944809,-0.13670460879802704,-0.007765846326947212,0.12985894083976746,0.10148319602012634,-0.021688144654035568,0.03721117600798607,-0.09960226714611053,-0.026906905695796013,0.07659068703651428,-0.23576003313064575,0.02897333912551403,0.03404964134097099,-0.03251565247774124,-0.031157376244664192,-0.10782046616077423,0.2778211236000061,0.1333034634590149,-0.11559776961803436,-0.10111711174249649,0.12032507359981537,-0.09881424158811569,0.02312575653195381,0.044964201748371124,-0.150237038731575,-0.23612943291664124,-0.21399813890457153,0.12090380489826202,0.365739643573761,0.11092787981033325,-0.1545439064502716,0.04298168048262596,-0.13030406832695007,-0.0006375736556947231,0.03507630527019501,0.053069476038217545,-0.05549587681889534,-0.06208956986665726,-0.050517432391643524,0.09096032381057739,0.1136811226606369,-0.026785176247358322,-0.028173547238111496,0.1548093855381012,-0.03816330432891846,-0.0662359669804573,-0.030262963846325874,-0.07509113848209381,-0.11619590222835541,0.06256721913814545,-0.03464733809232712,0.0234781913459301,0.00705559179186821,-0.08782248944044113,0.05310038477182388,0.024359196424484253,-0.20175573229789734,0.13259638845920563,0.025447862222790718,-0.028348252177238464,0.037766359746456146,0.09703119099140167,-0.12210918217897415,-0.030730711296200752,0.12126808613538742,-0.349422425031662,0.27859869599342346,0.1385328322649002,0.08366347849369049,0.18638266623020172,-0.0016385633498430252,0.08200250566005707,-0.037212956696748734,0.057012610137462616,-0.13463513553142548,-0.012193907983601093,0.07899504154920578,-0.016464658081531525,0.0888010710477829,0.0006423364393413067
-0.05924242362380028,0.08309927582740784,0.042352866381406784,-0.04076240956783295,0.04162701964378357,-0.03735730051994324,-0.05694151669740677,-0.03294168785214424,0.14194297790527344,-0.10696058720350266,0.2211248278617859,-0.07665059715509415,-0.20569905638694763,-0.12602832913398743,0.014718880876898766,0.0936303585767746,-0.1413438320159912,-0.12875917553901672,-0.07424847781658173,-0.08170786499977112,0.058645185083150864,0.04057807847857475,-0.01228425931185484,0.09632455557584763,-0.18023152649402618,-0.3721317648887634,-0.026418883353471756,-0.10394711047410965,0.011765102855861187,-0.12143643945455551,-0.05057981610298157,0.1055169552564621,-0.15678517520427704,-0.04140016436576843,0.011815588921308517,0.10333390533924103,-0.003955971449613571,0.02728988602757454,0.1666005253791809,0.011902089230716228,-0.13905344903469086,0.09642394632101059,0.06473684310913086,0.3259747624397278,0.2063186764717102,0.03400436043739319,-0.01666371524333954,-0.05406191200017929,0.0794464498758316,-0.26873400807380676,0.07098044455051422,0.17303359508514404,0.0948590636253357,0.0898633524775505,0.09770835936069489,-0.10229233652353287,-0.03435111045837402,-0.000799352303147316,-0.18863637745380402,0.06236528605222702,0.02522483468055725,0.010777810588479042,-0.002225378528237343,0.0027514933608472347,0.19840553402900696,0.08057443797588348,-0.15215705335140228,-0.09318166971206665,0.1209508404135704,-0.1824619472026825,-0.025102879852056503,0.07464613020420074,-0.07051937282085419,-0.13804146647453308,-0.23906241357326508,0.10129754990339279,0.4075266718864441,0.12068299204111099,-0.2132347971200943,0.04546666890382767,-0.12810182571411133,-0.11338051408529282,0.06016479432582855,0.004214218817651272,-0.08663798868656158,-0.03665662184357643,-0.08126173168420792,0.09976983070373535,0.18833723664283752,0.05399206280708313,-0.03075922280550003,0.20705392956733704,0.057022541761398315,0.019801560789346695,0.07487308233976364,0.07637974619865417,-0.15051217377185822,-0.020812729373574257,-0.19974049925804138,-0.03038018010556698,0.013313954696059227,-0.06627972424030304,-0.017167560756206512,0.13407772779464722,-0.1562637835741043,0.21058951318264008,0.051725320518016815,-0.06971374899148941,0.04577046260237694,0.18950673937797546,-0.14857909083366394,-0.10846711695194244,0.08768683671951294,-0.2402622550725937,0.12412674725055695,0.1178794726729393,0.14637701213359833,0.10895334929227829,0.06398270279169083,0.05802415311336517,0.0199013352394104,-0.001905348151922226,-0.09943435341119766,-0.0913671925663948,0.018782176077365875,0.0357096791267395,0.039062920957803726,0.02797762304544449
-0.17835521697998047,0.09024493396282196,-0.0426693819463253,-0.018413683399558067,-0.02238631434738636,0.022914091125130653,-0.04932072386145592,-0.05162002146244049,0.14801156520843506,-0.11231148988008499,0.1480172574520111,-0.0831686407327652,-0.20165632665157318,-0.0981719121336937,0.010596326552331448,0.015558095648884773,-0.1927073746919632,-0.14922450482845306,-0.060907624661922455,0.0020411349833011627,0.09236790239810944,-0.02774684503674507,-0.011066685430705547,0.11795100569725037,-0.22711199522018433,-0.3218582570552826,-0.0724751353263855,-0.19134685397148132,0.0025047771632671356,-0.0926944762468338,-0.055019814521074295,-0.005298876203596592,-0.198588028550148,-0.0353161096572876,-0.05787172168493271,0.0525294691324234,0.06771756708621979,0.021897416561841965,0.20535072684288025,-0.050420764833688736,-0.15403605997562408,0.04267314076423645,0.012664918787777424,0.2701469361782074,0.16266943514347076,0.0551898330450058,-0.017333894968032837,0.024576202034950256,0.1411728709936142,-0.2829473614692688,0.03584402799606323,0.17945392429828644,0.09969884157180786,0.06469373404979706,0.10672268271446228,-0.1869416981935501,0.01504962332546711,0.09677372872829437,-0.15713095664978027,0.11444691568613052,-0.061529893428087234,-0.01329507865011692,0.10115185379981995,0.02915162220597267,0.29109987616539,0.0958310142159462,-0.12443024665117264,-0.05930066853761673,0.12588654458522797,-0.15251997113227844,0.03940633684396744,0.09549915790557861,-0.09703508019447327,-0.20694097876548767,-0.25361597537994385,0.08622868359088898,0.40239137411117554,0.1667373925447464,-0.19171975553035736,0.07787438482046127,-0.14287549257278442,-0.06672303378582001,0.08006983250379562,0.04580496624112129,-0.09927162528038025,0.015835758298635483,-0.10298541933298111,0.06385006010532379,0.2318178415298462,0.0639779344201088,-0.012179164215922356,0.22528450191020966,0.023799331858754158,0.005536423996090889,0.07546095550060272,0.00921294093132019,-0.09255216270685196,-0.07814507186412811,-0.05768364667892456,0.10114714503288269,0.01236643735319376,-0.11967140436172485,-0.03853490203619003,0.10184258222579956,-0.1777971386909485,0.07525749504566193,-0.013492398895323277,-0.05724364146590233,-0.11108050495386124,0.07772009819746017,-0.10256001353263855,0.013140351511538029,0.10526479780673981,-0.34527587890625,0.19684937596321106,0.11603117734193802,0.015487768687307835,0.19161345064640045,0.005711994133889675,0.021024836227297783,-0.005273297429084778,0.03888080269098282,-0.09727277606725693,-0.10601038485765457,0.08862494677305222,-0.01580110937356949,0.08801606297492981,0.03257083147764206
-0.20449911057949066,0.1125706285238266,-0.07370851933956146,-0.042261842638254166,-0.10210512578487396,0.047574788331985474,-0.041198164224624634,-0.09390320628881454,0.18417850136756897,-0.1433863639831543,0.14079643785953522,-0.05781581997871399,-0.20548807084560394,-0.08299414068460464,0.01519404910504818,0.05358586460351944,-0.1394614577293396,-0.1786670684814453,-0.04534144699573517,0.003938544541597366,0.05361155420541763,-0.038694825023412704,0.021237671375274658,0.10857279598712921,-0.19988104701042175,-0.3729172348976135,-0.10326557606458664,-0.1502353549003601,0.0384456068277359,-0.0937100425362587,-0.07023105770349503,0.020517997443675995,-0.2408502995967865,-0.02754640392959118,-0.05593559890985489,0.09335542470216751,0.003769917879253626,0.03388402611017227,0.19328908622264862,-0.025269033387303352,-0.2034451961517334,-0.008459269069135189,0.02893923968076706,0.25969311594963074,0.21381191909313202,0.06302612274885178,-0.011081304401159286,0.005612630397081375,0.10337145626544952,-0.26157116889953613,0.060762714594602585,0.16649606823921204,0.12831208109855652,0.03670690953731537,0.09357916563749313,-0.14796745777130127,0.01874389499425888,0.11845790594816208,-0.1814553588628769,0.06983631104230881,-0.025957271456718445,-0.006123736500740051,0.05772694945335388,0.03472616523504257,0.2985190749168396,0.10931168496608734,-0.08388357609510422,-0.04710397869348526,0.16482971608638763,-0.19193913042545319,0.05338842794299126,0.08735713362693787,-0.10784739255905151,-0.27289754152297974,-0.24201980233192444,0.08931902050971985,0.3968404531478882,0.22805608808994293,-0.10076074302196503,0.11111943423748016,-0.060655977576971054,-0.06927774101495743,0.08457091450691223,0.05515412613749504,-0.1272849440574646,0.00424773246049881,-0.05949992686510086,0.11356581002473831,0.23662374913692474,0.02997252717614174,0.016706090420484543,0.24265731871128082,0.0029010456055402756,0.023820064961910248,0.036634981632232666,-0.008468825370073318,-0.03847809135913849,-0.039009008556604385,-0.07341887056827545,0.07403942197561264,0.0023874808102846146,-0.09554748237133026,0.001219180878251791,0.09542098641395569,-0.2035892754793167,0.048902273178100586,-0.020641621202230453,-0.05196250230073929,-0.09790404140949249,0.02729269303381443,-0.0966508686542511,-0.017994636669754982,0.09989872574806213,-0.3317829370498657,0.19684429466724396,0.15578049421310425,-0.03138413280248642,0.18667489290237427,0.043450843542814255,0.0035183317959308624,0.07504605501890182,-0.019404809921979904,-0.12326638400554657,-0.04824371263384819,0.14773541688919067,-0.07363449037075043,0.08782048523426056,0.030817871913313866
